ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
SILINV.NS,SILINV,SIL Investments Limited,Financial Services,Asset Management,5504019456,INR,NSE,EQUITY,
SMCGLOBAL.NS,SMCGLOBAL,SMC Global Securities Limited,Financial Services,Capital Markets,18510235648,INR,NSE,EQUITY,
SOUTHBANK.NS,SOUTHBANK,The South Indian Bank Limited,Financial Services,Banks - Regional,102535946240,INR,NSE,EQUITY,
SPANDANA.NS,SPANDANA,Spandana Sphoorty Financial Limited,Financial Services,Credit Services,24362567680,INR,NSE,EQUITY,
SPCENET.NS,SPCENET,Spacenet Enterprises India Limited,Financial Services,Capital Markets,3664745216,INR,NSE,EQUITY,
SRGHFL.NS,SRGHFL,SRG Housing Finance Limited,Financial Services,Mortgage Finance,4146510336,INR,NSE,EQUITY,
STARHEALTH.NS,STARHEALTH,Star Health and Allied Insurance Company Limited,Financial Services,Insurance - Diversified,271430959104,INR,NSE,EQUITY,
STARTECK.NS,STARTECK,Starteck Finance Limited,Financial Services,Credit Services,2713104896,INR,NSE,EQUITY,
STEELCITY.NS,STEELCITY,Steel City Securities Limited,Financial Services,Capital Markets,1414779520,INR,NSE,EQUITY,
STEL.NS,STEL,STEL Holdings Limited,Financial Services,Asset Management,10188305408,INR,NSE,EQUITY,
SUMMITSEC.NS,SUMMITSEC,Summit Securities Limited,Financial Services,Capital Markets,21469968384,INR,NSE,EQUITY,
SUNDARMFIN.NS,SUNDARMFIN,Sundaram Finance Limited,Financial Services,Credit Services,525231226880,INR,NSE,EQUITY,
SURYODAY.NS,SURYODAY,Suryoday Small Finance Bank Limited,Financial Services,Banks - Regional,14425655296,INR,NSE,EQUITY,
SYSTMTXC.NS,SYSTMTXC,Systematix Corporate Services Limited,Financial Services,Capital Markets,21947121664,INR,NSE,EQUITY,
TATACAP.NS,TATACAP,TATA CAPITAL LIMITED,Financial Services,Asset Management,1375428935680,INR,NSE,EQUITY,
TATAINVEST.NS,TATAINVEST,Tata Investment Corporation Limited,Financial Services,Capital Markets,360924545024,INR,NSE,EQUITY,
TCIFINANCE.NS,TCIFINANCE,TCI Finance Limited,Financial Services,Credit Services,145426688,INR,NSE,EQUITY,
TEAMGTY.NS,TEAMGTY,Team India Guaranty Limited,Financial Services,Asset Management,2527085568,INR,NSE,EQUITY,
TECILCHEM.NS,TECILCHEM,Tecil Chemicals and Hydro Power Ltd.,Financial Services,Shell Companies,408881056,INR,NSE,EQUITY,
TFCILTD.NS,TFCILTD,Tourism Finance Corporation of India Limited,Financial Services,Credit Services,29942614016,INR,NSE,EQUITY,
TFL.NS,TFL,Transwarranty Finance Limited,Financial Services,Mortgage Finance,704907456,INR,NSE,EQUITY,
THEINVEST.NS,THEINVEST,The Investment Trust of India Limited,Financial Services,Capital Markets,6085695488,INR,NSE,EQUITY,
TMB.NS,TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,80436830208,INR,NSE,EQUITY,
