ticker,symbol,name,sector,industry,marketCapCr
AYMSYNTEX.NS,AYMSYNTEX,"AYM Syntex Limited","Consumer Cyclical","Textile Manufacturing",968
ZUARIIND.NS,ZUARIIND,"Zuari Industries Limited","Industrials","Conglomerates",964
KELLTONTEC.NS,KELLTONTEC,"Kellton Tech Solutions Limited","Technology","Software - Application",963
OMINFRAL.NS,OMINFRAL,"Om Infra Limited","Industrials","Engineering & Construction",963
SASTASUNDR.NS,SASTASUNDR,"Sastasundar Ventures Limited","Healthcare","Pharmaceutical Retailers",962
TNPETRO.NS,TNPETRO,"Tamilnadu Petroproducts Limited","Basic Materials","Specialty Chemicals",961
UTTAMSUGAR.NS,UTTAMSUGAR,"Uttam Sugar Mills Limited","Consumer Defensive","Confectioners",959
THEMISMED.NS,THEMISMED,"Themis Medicare Limited","Healthcare","Drug Manufacturers - Specialty & Generic",955
CENTENKA.NS,CENTENKA,"Century Enka Limited","Consumer Cyclical","Textile Manufacturing",953
CEWATER.NS,CEWATER,"CONCORD ENVIRO SYSTEMS L","Utilities","Utilities - Regulated Water",949
GANESHCP.NS,GANESHCP,"GANESH CONSUMER PRODUCT L","Consumer Defensive","Packaged Foods",946
GALAPREC.NS,GALAPREC,"GALA PRECISION ENG LTD","Industrials","Specialty Industrial Machinery",942
PRIMESECU.NS,PRIMESECU,"Prime Securities Limited","Financial Services","Capital Markets",940
SCODATUBES.NS,SCODATUBES,"Scoda Tubes Limited","Basic Materials","Steel",939
TVSELECT.NS,TVSELECT,"TVS Electronics Limited","Technology","Computer Hardware",937
VLSFINANCE.NS,VLSFINANCE,"VLS Finance Limited","Financial Services","Capital Markets",936
NELCAST.NS,NELCAST,"Nelcast Limited","Industrials","Metal Fabrication",936
SAURASHCEM.NS,SAURASHCEM,"Saurashtra Cement Limited","Basic Materials","Building Materials",934
PDMJEPAPER.NS,PDMJEPAPER,"Pudumjee Paper Products Limited","Basic Materials","Paper & Paper Products",933
GANDHITUBE.NS,GANDHITUBE,"Gandhi Special Tubes Limited","Industrials","Metal Fabrication",929
GRPLTD.NS,GRPLTD,"GRP Limited","Consumer Cyclical","Auto Parts",929
VPRPL.NS,VPRPL,"Vishnu Prakash R Punglia Limited","Industrials","Engineering & Construction",928
JAYBARMARU.NS,JAYBARMARU,"Jay Bharat Maruti Limited","Consumer Cyclical","Auto Parts",928
BCLIND.NS,BCLIND,"BCL Industries Limited","Consumer Defensive","Beverages - Wineries & Distilleries",924
GICHSGFIN.NS,GICHSGFIN,"GIC Housing Finance Limited","Financial Services","Mortgage Finance",922
SRHHYPOLTD.NS,SRHHYPOLTD,"Sree Rayalaseema Hi-Strength Hypo Limited","Basic Materials","Chemicals",917
INDOFARM.NS,INDOFARM,"INDO FARM EQUIPMENT LTD","Industrials","Farm & Heavy Construction Machinery",916
ORICONENT.NS,ORICONENT,"Oricon Enterprises Limited","Consumer Cyclical","Packaging & Containers",914
XCHANGING.NS,XCHANGING,"Xchanging Solutions Limited","Technology","Information Technology Services",911
SAKAR.NS,SAKAR,"Sakar Healthcare Limited","Healthcare","Drug Manufacturers - Specialty & Generic",911
ABCOTS.NS,ABCOTS,"A B COTSPIN INDIA LIMITED","Consumer Cyclical","Textile Manufacturing",909
AEROENTER.NS,AEROENTER,"Aeroflex Enterprises Limited","Basic Materials","Steel",907
HEXATRADEX.NS,HEXATRADEX,"Hexa Tradex Limited","Financial Services","Credit Services",907
EIMCOELECO.NS,EIMCOELECO,"Eimco Elecon (India) Limited","Industrials","Farm & Heavy Construction Machinery",905
NCLIND.NS,NCLIND,"NCL Industries Limited","Basic Materials","Building Materials",904
KOKUYOCMLN.NS,KOKUYOCMLN,"Kokuyo Camlin Limited","Industrials","Business Equipment & Supplies",901
INNOVANA.NS,INNOVANA,"INNOVANA THINKLABS LTD","Technology","Software - Application",900
VHLTD.NS,VHLTD,"Viceroy Hotels Limited","Consumer Cyclical","Lodging",889
FAIRCHEMOR.NS,FAIRCHEMOR,"Fairchem Organics Limited","Basic Materials","Specialty Chemicals",887
ELDEHSG.NS,ELDEHSG,"Eldeco Housing and Industries Limited","Real Estate","Real Estate Services",887
PVP.NS,PVP,"PVP Ventures Limited","Industrials","Conglomerates",886
MVGJL.NS,MVGJL,"Manoj Vaibhav Gems 'N' Jewellers Limited","Consumer Cyclical","Luxury Goods",884
SUPREMEINF.NS,SUPREMEINF,"Supreme Infrastructure India Limited","Industrials","Engineering & Construction",883
ADSL.NS,ADSL,"Allied Digital Services Limited","Technology","Information Technology Services",882
MAANALU.NS,MAANALU,"Maan Aluminium Limited","Basic Materials","Aluminum",877
MIRCELECTR.NS,MIRCELECTR,"MIRC Electronics Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",876
INDOBORAX.NS,INDOBORAX,"Indo Borax & Chemicals Limited","Basic Materials","Chemicals",870
RADHIKAJWE.NS,RADHIKAJWE,"Radhika Jeweltech Limited","Consumer Cyclical","Luxury Goods",870
INDOAMIN.NS,INDOAMIN,"Indo Amines Limited","Basic Materials","Chemicals",866
PVSL.NS,PVSL,"Popular Vehicles and Services Limited","Consumer Cyclical","Auto & Truck Dealerships",863
OSWALGREEN.NS,OSWALGREEN,"Oswal Greentech Limited","Financial Services","Asset Management",860
CCCL.NS,CCCL,"Consolidated Construction Consortium Limited","Industrials","Engineering & Construction",855
PENINLAND.NS,PENINLAND,"Peninsula Land Limited","Real Estate","Real Estate - Development",855
SEJALLTD.NS,SEJALLTD,"Sejal Glass Limited","Industrials","Building Products & Equipment",854
BLAL.NS,BLAL,"BEML Land Assets Limited","Financial Services","Shell Companies",851
DHAMPURSUG.NS,DHAMPURSUG,"Dhampur Sugar Mills Limited","Consumer Defensive","Confectioners",849
VAKRANGEE.NS,VAKRANGEE,"Vakrangee Limited","Technology","Information Technology Services",844
BIRLAMONEY.NS,BIRLAMONEY,"Aditya Birla Money Limited","Financial Services","Capital Markets",842
GULPOLY.NS,GULPOLY,"Gulshan Polyols Limited","Basic Materials","Chemicals",841
DENTA.NS,DENTA,"DENTA WATER N INFRA SOL L","Industrials","Engineering & Construction",838
GCSL.NS,GCSL,"Gretex Corporate Services Limited","Financial Services","Capital Markets",837
WANBURY.NS,WANBURY,"Wanbury Limited","Healthcare","Drug Manufacturers - Specialty & Generic",837
NGLFINE.NS,NGLFINE,"NGL Fine-Chem Limited","Healthcare","Drug Manufacturers - General",830
HARDWYN.NS,HARDWYN,"Hardwyn India Limited","Industrials","Building Products & Equipment",824
APEX.NS,APEX,"Apex Frozen Foods Limited","Consumer Defensive","Farm Products",824
EVERESTIND.NS,EVERESTIND,"Everest Industries Limited","Industrials","Building Products & Equipment",823
SHREERAMA.NS,SHREERAMA,"Shree Rama Multi-Tech Limited","Consumer Cyclical","Packaging & Containers",822
PROZONER.NS,PROZONER,"Prozone Realty Limited","Real Estate","Real Estate - Diversified",821
SVLL.NS,SVLL,"Shree Vasu Logistics Limited","Industrials","Trucking",820
SANDESH.NS,SANDESH,"The Sandesh Limited","Communication Services","Publishing",819
SGIL.NS,SGIL,"Synergy Green Industries Limited","Industrials","Metal Fabrication",818
MWL.NS,MWL,"MANGALAM WORLDWIDE LTD","Basic Materials","Steel",815
NRAIL.NS,NRAIL,"N R Agarwal Industries Limited","Basic Materials","Paper & Paper Products",812
ELIN.NS,ELIN,"Elin Electronics Limited","Industrials","Electrical Equipment & Parts",812
ARROWGREEN.NS,ARROWGREEN,"Arrow Greentech Limited","Consumer Cyclical","Packaging & Containers",810
KUANTUM.NS,KUANTUM,"Kuantum Papers Limited","Basic Materials","Paper & Paper Products",802
RITCO.NS,RITCO,"Ritco Logistics Limited","Industrials","Integrated Freight & Logistics",802
TVTODAY.NS,TVTODAY,"T.V. Today Network Limited","Communication Services","Broadcasting",801
KHAICHEM.NS,KHAICHEM,"Khaitan Chemicals and Fertilizers Limited","Basic Materials","Agricultural Inputs",794
ANUHPHR.NS,ANUHPHR,"Anuh Pharma Limited","Healthcare","Drug Manufacturers - Specialty & Generic",791
DHARMAJ.NS,DHARMAJ,"Dharmaj Crop Guard Limited","Basic Materials","Agricultural Inputs",790
ASAL.NS,ASAL,"Automotive Stampings and Assemblies Limited","Consumer Cyclical","Auto Parts",788
MUNJALAU.NS,MUNJALAU,"Munjal Auto Industries Limited","Consumer Cyclical","Auto Parts",786
BHAGERIA.NS,BHAGERIA,"Bhageria Industries Limited","Basic Materials","Specialty Chemicals",785
KABRAEXTRU.NS,KABRAEXTRU,"Kabra Extrusiontechnik Limited","Industrials","Specialty Industrial Machinery",785
AVADHSUGAR.NS,AVADHSUGAR,"Avadh Sugar & Energy Limited","Consumer Defensive","Confectioners",784
INDSWFTLAB.NS,INDSWFTLAB,"Ind-Swift Laboratories Limited","Healthcare","Drug Manufacturers - Specialty & Generic",781
OSWALAGRO.NS,OSWALAGRO,"Oswal Agro Mills Limited","Real Estate","Real Estate - Development",780
ATL.NS,ATL,"Allcargo Terminals Limited","Industrials","Integrated Freight & Logistics",778
GEMAROMA.NS,GEMAROMA,"GEM AROMATICS LIMITED","Basic Materials","Chemicals",767
SUYOG.NS,SUYOG,"Suyog Telematics Limited","Communication Services","Telecom Services",762
ADVANCE.NS,ADVANCE,"ADVANCE AGROLIFE LIMITED","Basic Materials","Agricultural Inputs",761
NINSYS.NS,NINSYS,"NINtec Systems Limited","Technology","Information Technology Services",757
REGAAL.NS,REGAAL,"REGAAL RESOURCES LIMITED","Consumer Defensive","Packaged Foods",757
VALIANTORG.NS,VALIANTORG,"Valiant Organics Limited","Basic Materials","Chemicals",750
UNITEDPOLY.NS,UNITEDPOLY,"United Polyfab Gujarat Limited","Consumer Cyclical","Textile Manufacturing",750
RUBYMILLS.NS,RUBYMILLS,"The Ruby Mills Limited","Consumer Cyclical","Textile Manufacturing",748
KOTHARIPET.NS,KOTHARIPET,"Kothari Petrochemicals Limited","Basic Materials","Specialty Chemicals",743
AHCL.NS,AHCL,"ANLON HEALTHCARE LIMITED","Healthcare","Drug Manufacturers - Specialty & Generic",741
CHEMCON.NS,CHEMCON,"Chemcon Speciality Chemicals Limited","Basic Materials","Specialty Chemicals",740
COFFEEDAY.NS,COFFEEDAY,"Coffee Day Enterprises Limited","Consumer Cyclical","Restaurants",740
DISHTV.NS,DISHTV,"Dish TV India Limited","Communication Services","Entertainment",738
LIKHITHA.NS,LIKHITHA,"Likhitha Infrastructure Limited","Energy","Oil & Gas Equipment & Services",732
MUKKA.NS,MUKKA,"Mukka Proteins Limited","Consumer Defensive","Packaged Foods",731
AMBIKCO.NS,AMBIKCO,"Ambika Cotton Mills Limited","Consumer Cyclical","Textile Manufacturing",727
KRYSTAL.NS,KRYSTAL,"KRYSTAL INTEGRATED SER L","Industrials","Specialty Business Services",725
DWARKESH.NS,DWARKESH,"Dwarikesh Sugar Industries Limited","Consumer Defensive","Confectioners",723
MAGADSUGAR.NS,MAGADSUGAR,"Magadh Sugar & Energy Limited","Consumer Defensive","Confectioners",723
MALLCOM.NS,MALLCOM,"Mallcom (India) Limited","Industrials","Security & Protection Services",722
NAHARSPING.NS,NAHARSPING,"Nahar Spinning Mills Limited","Consumer Cyclical","Textile Manufacturing",719
BORANA.NS,BORANA,"BORANA WEAVES LIMITED","Consumer Cyclical","Textile Manufacturing",718
JITFINFRA.NS,JITFINFRA,"JITF Infralogistics Limited","Industrials","Engineering & Construction",717
UFBL.NS,UFBL,"UNITED FOODBRANDS LIMITED","Consumer Cyclical","Restaurants",716
GEECEE.NS,GEECEE,"GeeCee Ventures Limited","Real Estate","Real Estate - Development",716
DHUNINV.NS,DHUNINV,"Dhunseri Investments Limited","Financial Services","Capital Markets",714
GLOSTERLTD.NS,GLOSTERLTD,"Gloster Limited","Consumer Cyclical","Textile Manufacturing",712
STCINDIA.NS,STCINDIA,"The State Trading Corporation of India Limited","Industrials","Conglomerates",711
RSWM.NS,RSWM,"RSWM Limited","Consumer Cyclical","Textile Manufacturing",710
SARLAPOLY.NS,SARLAPOLY,"Sarla Performance Fibers Limited","Consumer Cyclical","Textile Manufacturing",708
GHCLTEXTIL.NS,GHCLTEXTIL,"GHCL Textiles Limited","Consumer Cyclical","Textile Manufacturing",706
TREL.NS,TREL,"Transindia Real Estate Limited","Real Estate","Real Estate Services",700
KAMDHENU.NS,KAMDHENU,"Kamdhenu Limited","Basic Materials","Steel",694
20MICRONS.NS,20MICRONS,"20 Microns Limited","Basic Materials","Other Industrial Metals & Mining",693
RUSHIL.NS,RUSHIL,"Rushil Décor Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",693
CSLFINANCE.NS,CSLFINANCE,"CSL Finance Limited","Financial Services","Credit Services",691
KAMATHOTEL.NS,KAMATHOTEL,"Kamat Hotels (India) Limited","Consumer Cyclical","Lodging",690
EMKAY.NS,EMKAY,"Emkay Global Financial Services Limited","Financial Services","Capital Markets",687
PATELRMART.NS,PATELRMART,"PATEL RETAIL LIMITED","Consumer Cyclical","Department Stores",687
MANBA.NS,MANBA,"MANBA FINANCE LIMITED","Financial Services","Credit Services",685
KECL.NS,KECL,"Kirloskar Electric Company Limited","Industrials","Specialty Industrial Machinery",685
SNOWMAN.NS,SNOWMAN,"Snowman Logistics Limited","Industrials","Integrated Freight & Logistics",679
KSOLVES.NS,KSOLVES,"Ksolves India Limited","Technology","Software - Application",678
LAXMIINDIA.NS,LAXMIINDIA,"LAXMI INDIA FINANCE LTD","Financial Services","Credit Services",675
ACL.NS,ACL,"Andhra Cements Limited","Basic Materials","Building Materials",671
BODALCHEM.NS,BODALCHEM,"Bodal Chemicals Limited","Basic Materials","Specialty Chemicals",667
SATIA.NS,SATIA,"Satia Industries Limited","Basic Materials","Paper & Paper Products",667
LINC.NS,LINC,"Linc Limited","Industrials","Business Equipment & Supplies",667
MODIS.NS,MODIS,"Modi's Navnirman Limited","Real Estate","Real Estate - Development",666
NBIFIN.NS,NBIFIN,"N.B.I. Industrial Finance Company Limited","Financial Services","Capital Markets",664
MINDTECK.NS,MINDTECK,"Mindteck (India) Limited","Technology","Information Technology Services",663
SUBEXLTD.NS,SUBEXLTD,"Subex Limited","Technology","Software - Application",662
REPRO.NS,REPRO,"Repro India Limited","Industrials","Specialty Business Services",659
DMCC.NS,DMCC,"DMCC Speciality Chemicals Limited","Basic Materials","Chemicals",657
CHEMFAB.NS,CHEMFAB,"Chemfab Alkalis Limited","Basic Materials","Specialty Chemicals",650
GFLLIMITED.NS,GFLLIMITED,"GFL Limited","Financial Services","Asset Management",643
ONMOBILE.NS,ONMOBILE,"OnMobile Global Limited","Communication Services","Telecom Services",643
NILASPACES.NS,NILASPACES,"Nila Spaces Limited","Real Estate","Real Estate - Development",642
IRISDOREME.NS,IRISDOREME,"Iris Clothings Limited","Consumer Cyclical","Apparel Manufacturing",639
MUFTI.NS,MUFTI,"CREDO BRANDS MARKETING L","Consumer Cyclical","Apparel Retail",638
MMP.NS,MMP,"MMP Industries Limited","Basic Materials","Aluminum",634
URJA.NS,URJA,"Urja Global Limited","Technology","Solar",629
KOPRAN.NS,KOPRAN,"Kopran Limited","Healthcare","Drug Manufacturers - General",629
SBGLP.NS,SBGLP,"Suratwwala Business Group Limited","Real Estate","Real Estate - Development",625
ASIANHOTNR.NS,ASIANHOTNR,"Asian Hotels (North) Limited","Consumer Cyclical","Lodging",624
IRIS.NS,IRIS,"IRIS RegTech Solutions Limited","Technology","Software - Application",623
VERTOZ.NS,VERTOZ,"Vertoz Limited","Technology","Software - Infrastructure",623
ONWARDTEC.NS,ONWARDTEC,"Onward Technologies Limited","Technology","Information Technology Services",622
KAPSTON.NS,KAPSTON,"Kapston Services Limited","Industrials","Specialty Business Services",618
HLVLTD.NS,HLVLTD,"HLV Limited","Consumer Cyclical","Lodging",618
NAHARPOLY.NS,NAHARPOLY,"Nahar Poly Films Limited","Consumer Cyclical","Packaging & Containers",617
CHEVIOT.NS,CHEVIOT,"Cheviot Company Limited","Consumer Cyclical","Textile Manufacturing",616
HINDCOMPOS.NS,HINDCOMPOS,"Hindustan Composites Limited","Consumer Cyclical","Auto Parts",615
THEINVEST.NS,THEINVEST,"The Investment Trust of India Limited","Financial Services","Capital Markets",609
JAYAGROGN.NS,JAYAGROGN,"Jayant Agro-Organics Limited","Basic Materials","Specialty Chemicals",607
PYRAMID.NS,PYRAMID,"Pyramid Technoplast Limited","Consumer Cyclical","Packaging & Containers",607
TARACHAND.NS,TARACHAND,"Tara Chand Infralogistic Solutions Limited","Industrials","Farm & Heavy Construction Machinery",603
TERASOFT.NS,TERASOFT,"Tera Software Limited","Technology","Information Technology Services",602
DREAMFOLKS.NS,DREAMFOLKS,"Dreamfolks Services Limited","Industrials","Airports & Air Services",600
SICALLOG.NS,SICALLOG,"Sical Logistics Limited","Industrials","Integrated Freight & Logistics",599
EIFFL.NS,EIFFL,"Euro India Fresh Foods Limited","Consumer Defensive","Packaged Foods",599
MENONBE.NS,MENONBE,"Menon Bearings Limited","Consumer Cyclical","Auto Parts",596
PPL.NS,PPL,"Prakash Pipes Limited","Industrials","Building Products & Equipment",591
SHIVALIK.NS,SHIVALIK,"Shivalik Rasayan Limited","Basic Materials","Agricultural Inputs",589
KILITCH.NS,KILITCH,"Kilitch Drugs (India) Limited","Healthcare","Drug Manufacturers - Specialty & Generic",589
ESSARSHPNG.NS,ESSARSHPNG,"Essar Shipping Limited","Industrials","Marine Shipping",587
SCHAND.NS,SCHAND,"S Chand And Company Limited","Communication Services","Publishing",586
GANESHBE.NS,GANESHBE,"Ganesh Benzoplast Limited","Basic Materials","Specialty Chemicals",577
INTLCONV.NS,INTLCONV,"International Conveyors Limited","Industrials","Specialty Industrial Machinery",575
APTECHT.NS,APTECHT,"Aptech Limited","Consumer Defensive","Education & Training Services",575
WELINV.NS,WELINV,"Welspun Investments and Commercials Limited","Financial Services","Capital Markets",572
TREJHARA.NS,TREJHARA,"Trejhara Solutions Limited","Technology","Software - Application",572
RKSWAMY.NS,RKSWAMY,"R K SWAMY LIMITED","Communication Services","Advertising Agencies",571
VISAKAIND.NS,VISAKAIND,"Visaka Industries Limited","Industrials","Building Products & Equipment",569
DAVANGERE.NS,DAVANGERE,"Davangere Sugar Company Limited","Consumer Defensive","Confectioners",569
SOUTHWEST.NS,SOUTHWEST,"South West Pinnacle Exploration Limited","Energy","Oil & Gas Equipment & Services",567
ZEEMEDIA.NS,ZEEMEDIA,"Zee Media Corporation Limited","Communication Services","Broadcasting",566
SPECIALITY.NS,SPECIALITY,"Speciality Restaurants Limited","Consumer Cyclical","Restaurants",565
VISASTEEL.NS,VISASTEEL,"VISA Steel Limited","Basic Materials","Steel",564
COMSYN.NS,COMSYN,"Commercial Syn Bags Limited","Consumer Cyclical","Packaging & Containers",564
RADIANTCMS.NS,RADIANTCMS,"Radiant Cash Management Services Limited","Industrials","Specialty Business Services",561
CONSOFINVT.NS,CONSOFINVT,"Consolidated Finvest & Holdings Limited","Financial Services","Capital Markets",560
GUJAPOLLO.NS,GUJAPOLLO,"Gujarat Apollo Industries Limited","Industrials","Specialty Industrial Machinery",560
RBZJEWEL.NS,RBZJEWEL,"RBZ Jewellers Limited","Consumer Cyclical","Luxury Goods",560
MIRZAINT.NS,MIRZAINT,"Mirza International Limited","Consumer Cyclical","Footwear & Accessories",559
DBEIL.NS,DBEIL,"DEEPAK BUILDERS & ENG I L","Industrials","Engineering & Construction",557
RAMAPHO.NS,RAMAPHO,"Rama Phosphates Limited","Basic Materials","Agricultural Inputs",556
GLOTTIS.NS,GLOTTIS,"GLOTTIS LIMITED","Industrials","Integrated Freight & Logistics",555
WSI.NS,WSI,"W.S. Industries (India) Limited","Industrials","Engineering & Construction",552
SILINV.NS,SILINV,"SIL Investments Limited","Financial Services","Asset Management",550
SUTLEJTEX.NS,SUTLEJTEX,"Sutlej Textiles and Industries Limited","Consumer Cyclical","Textile Manufacturing",546
EMAMIPAP.NS,EMAMIPAP,"Emami Paper Mills Limited","Basic Materials","Paper & Paper Products",545
ENIL.NS,ENIL,"Entertainment Network (India) Limited","Communication Services","Broadcasting",544
PANSARI.NS,PANSARI,"Pansari Developers Limited","Real Estate","Real Estate - Development",543
PRIMO.NS,PRIMO,"Primo Chemicals Limited","Basic Materials","Chemicals",541
SIGMA.NS,SIGMA,"Sigma Solve Limited","Technology","Information Technology Services",537
KRONOX.NS,KRONOX,"KRONOX LAB SCIENCES LTD","Basic Materials","Specialty Chemicals",534
