ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
SINDHUTRAD.NS,SINDHUTRAD,Sindhu Trade Links Limited,Industrials,Conglomerates,33321082880,INR,NSE,EQUITY,
SIS.NS,SIS,SIS Limited,Industrials,Security & Protection Services,46558580736,INR,NSE,EQUITY,
SKFINDIA.NS,SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,88553275392,INR,NSE,EQUITY,
SKFINDUS.NS,SKFINDUS,SKF IND (INDUSTRIAL) LTD,Industrials,Tools & Accessories,122714914816,INR,NSE,EQUITY,
SKIPPER.NS,SKIPPER,Skipper Limited,Industrials,Engineering & Construction,49524809728,INR,NSE,EQUITY,
SMLT.NS,SMLT,Sarthak Metals Limited,Industrials,Metal Fabrication,1339838720,INR,NSE,EQUITY,
SNOWMAN.NS,SNOWMAN,Snowman Logistics Limited,Industrials,Integrated Freight & Logistics,6788785664,INR,NSE,EQUITY,
SOMANYCERA.NS,SOMANYCERA,Somany Ceramics Limited,Industrials,Building Products & Equipment,17115545600,INR,NSE,EQUITY,
SOMICONVEY.NS,SOMICONVEY,Somi Conveyor Beltings Limited,Industrials,Specialty Industrial Machinery,1522411776,INR,NSE,EQUITY,
SPECTRUM.NS,SPECTRUM,SPECTRUM ELECTRIC IND LTD,Industrials,Electrical Equipment & Parts,18261053440,INR,NSE,EQUITY,
SPMLINFRA.NS,SPMLINFRA,SPML Infra Limited,Industrials,Engineering & Construction,13714066432,INR,NSE,EQUITY,
SRF.NS,SRF,SRF Limited,Industrials,Conglomerates,893928341504,INR,NSE,EQUITY,
SRM.NS,SRM,SRM CONTRACTORS LIMITED,Industrials,Engineering & Construction,12964620288,INR,NSE,EQUITY,
STCINDIA.NS,STCINDIA,The State Trading Corporation of India Limited,Industrials,Conglomerates,7111799808,INR,NSE,EQUITY,
STERTOOLS.NS,STERTOOLS,Sterling Tools Limited,Industrials,Tools & Accessories,9787740160,INR,NSE,EQUITY,
SUNCLAY.NS,SUNCLAY,Sundaram-Clayton Limited,Industrials,Metal Fabrication,27140335616,INR,NSE,EQUITY,
SUPREMEIND.NS,SUPREMEIND,The Supreme Industries Limited,Industrials,Building Products & Equipment,432930586624,INR,NSE,EQUITY,
SUPREMEINF.NS,SUPREMEINF,Supreme Infrastructure India Limited,Industrials,Engineering & Construction,8825317376,INR,NSE,EQUITY,
SUZLON.NS,SUZLON,Suzlon Energy Limited,Industrials,Specialty Industrial Machinery,722375671808,INR,NSE,EQUITY,
SVLL.NS,SVLL,Shree Vasu Logistics Limited,Industrials,Trucking,8199605760,INR,NSE,EQUITY,
SWANCORP.NS,SWANCORP,Swan Corp Limited,Industrials,Conglomerates,144206020608,INR,NSE,EQUITY,
TARACHAND.NS,TARACHAND,Tara Chand Infralogistic Solutions Limited,Industrials,Farm & Heavy Construction Machinery,6031681024,INR,NSE,EQUITY,
TARAPUR.NS,TARAPUR,Tarapur Transformers Limited,Industrials,Specialty Industrial Machinery,618540352,INR,NSE,EQUITY,
TARIL.NS,TARIL,TRANS & RECTI. LTD,Industrials,Electrical Equipment & Parts,87243194368,INR,NSE,EQUITY,
TARMAT.NS,TARMAT,Tarmat Limited,Industrials,Engineering & Construction,1315790720,INR,NSE,EQUITY,
TCI.NS,TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,79289663488,INR,NSE,EQUITY,
TCIEXP.NS,TCIEXP,TCI Express Limited,Industrials,Integrated Freight & Logistics,22554568704,INR,NSE,EQUITY,
TDPOWERSYS.NS,TDPOWERSYS,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,107655454720,INR,NSE,EQUITY,
TEAMLEASE.NS,TEAMLEASE,TeamLease Services Limited,Industrials,Staffing & Employment Services,26879508480,INR,NSE,EQUITY,
TECHNOE.NS,TECHNOE,Techno Electric & Engineering Company Limited,Industrials,Engineering & Construction,128092356608,INR,NSE,EQUITY,
TEGA.NS,TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,143711764480,INR,NSE,EQUITY,
TEMBO.NS,TEMBO,Tembo Global Industries Limited,Industrials,Metal Fabrication,11418620928,INR,NSE,EQUITY,
TEXMOPIPES.NS,TEXMOPIPES,Texmo Pipes and Products Limited,Industrials,Building Products & Equipment,1445444352,INR,NSE,EQUITY,
TEXRAIL.NS,TEXRAIL,Texmaco Rail & Engineering Limited,Industrials,Railroads,51806068736,INR,NSE,EQUITY,
THEJO.NS,THEJO,Thejo Engineering Limited,Industrials,Specialty Industrial Machinery,17328517120,INR,NSE,EQUITY,
THERMAX.NS,THERMAX,Thermax Limited,Industrials,Conglomerates,324943183872,INR,NSE,EQUITY,
TICL.NS,TICL,Twamev Construction and Infrastructure Limited,Industrials,Engineering & Construction,4149353984,INR,NSE,EQUITY,
TIGERLOGS.NS,TIGERLOGS,Tiger Logistics (India) Limited,Industrials,Integrated Freight & Logistics,3998539776,INR,NSE,EQUITY,
TIIL.NS,TIIL,Technocraft Industries (India) Limited,Industrials,Tools & Accessories,49215840256,INR,NSE,EQUITY,
TIINDIA.NS,TIINDIA,Tube Investments of India Limited,Industrials,Conglomerates,507457568768,INR,NSE,EQUITY,
TIJARIA.NS,TIJARIA,Tijaria Polypipes Limited,Industrials,Building Products & Equipment,166189344,INR,NSE,EQUITY,
TIL.NS,TIL,TIL Limited,Industrials,Farm & Heavy Construction Machinery,17842690048,INR,NSE,EQUITY,
TIMKEN.NS,TIMKEN,Timken India Limited,Industrials,Tools & Accessories,232034762752,INR,NSE,EQUITY,
TIRUPATIFL.NS,TIRUPATIFL,Tirupati Forge Limited,Industrials,Metal Fabrication,3827540992,INR,NSE,EQUITY,
TITAGARH.NS,TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,106365337600,INR,NSE,EQUITY,
TOTAL.NS,TOTAL,Total Transport Systems Limited,Industrials,Integrated Freight & Logistics,1209845504,INR,NSE,EQUITY,
TPHQ.NS,TPHQ,Teamo Productions HQ Limited,Industrials,Engineering & Construction,600927616,INR,NSE,EQUITY,
TRANSRAILL.NS,TRANSRAILL,TRANSRAIL LIGHTING LTD,Industrials,Engineering & Construction,80922820608,INR,NSE,EQUITY,
TRANSWORLD.NS,TRANSWORLD,Transworld Shipping Lines Limited,Industrials,Marine Shipping,4377610240,INR,NSE,EQUITY,
TRF.NS,TRF,TRF Limited,Industrials,Specialty Industrial Machinery,3426223616,INR,NSE,EQUITY,
TRITURBINE.NS,TRITURBINE,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,167808663552,INR,NSE,EQUITY,
TVSSCS.NS,TVSSCS,TVS Supply Chain Solutions Limited,Industrials,Integrated Freight & Logistics,46762569728,INR,NSE,EQUITY,
UDS.NS,UDS,Updater Services Limited,Industrials,Specialty Business Services,11765203968,INR,NSE,EQUITY,
UNIMECH.NS,UNIMECH,UNIMECH AEROSPACE N MFG L,Industrials,Aerospace & Defense,46183133184,INR,NSE,EQUITY,
UNIPARTS.NS,UNIPARTS,Uniparts India Limited,Industrials,Farm & Heavy Construction Machinery,22488561664,INR,NSE,EQUITY,
UNIVASTU.NS,UNIVASTU,Univastu India Limited,Industrials,Engineering & Construction,2473010688,INR,NSE,EQUITY,
UNIVCABLES.NS,UNIVCABLES,Universal Cables Limited,Industrials,Electrical Equipment & Parts,31166894080,INR,NSE,EQUITY,
USK.NS,USK,Udayshivakumar Infra Limited,Industrials,Engineering & Construction,1300506496,INR,NSE,EQUITY,
VASCONEQ.NS,VASCONEQ,Vascon Engineers Limited,Industrials,Engineering & Construction,10784843776,INR,NSE,EQUITY,
VESUVIUS.NS,VESUVIUS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,93442113536,INR,NSE,EQUITY,
VETO.NS,VETO,Veto Switchgears and Cables Limited,Industrials,Electrical Equipment & Parts,2050843648,INR,NSE,EQUITY,
VGUARD.NS,VGUARD,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,142371635200,INR,NSE,EQUITY,
VIDYAWIRES.NS,VIDYAWIRES,VIDYA WIRES LIMITED,Industrials,Electrical Equipment & Parts,10770738176,INR,NSE,EQUITY,
VIKRAN.NS,VIKRAN,VIKRAN ENGINEERING LTD,Industrials,Engineering & Construction,23451848704,INR,NSE,EQUITY,
VINDHYATEL.NS,VINDHYATEL,Vindhya Telelinks Limited,Industrials,Engineering & Construction,16851671040,INR,NSE,EQUITY,
VISAKAIND.NS,VISAKAIND,Visaka Industries Limited,Industrials,Building Products & Equipment,5688025600,INR,NSE,EQUITY,
VOLTAMP.NS,VOLTAMP,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,80638509056,INR,NSE,EQUITY,
VPRPL.NS,VPRPL,Vishnu Prakash R Punglia Limited,Industrials,Engineering & Construction,9277381632,INR,NSE,EQUITY,
VRLLOG.NS,VRLLOG,VRL Logistics Limited,Industrials,Trucking,47163015168,INR,NSE,EQUITY,
VSTTILLERS.NS,VSTTILLERS,V.S.T. Tillers Tractors Limited,Industrials,Farm & Heavy Construction Machinery,49660411904,INR,NSE,EQUITY,
WABAG.NS,WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,80048521216,INR,NSE,EQUITY,
WALCHANNAG.NS,WALCHANNAG,Walchandnagar Industries Limited,Industrials,Engineering & Construction,11315377152,INR,NSE,EQUITY,
WCIL.NS,WCIL,WESTERN CARRIERS (IND) L,Industrials,Integrated Freight & Logistics,12253998080,INR,NSE,EQUITY,
WELENT.NS,WELENT,Welspun Enterprises Limited,Industrials,Engineering & Construction,69683027968,INR,NSE,EQUITY,
WENDT.NS,WENDT,Wendt (India) Limited,Industrials,Tools & Accessories,16360999936,INR,NSE,EQUITY,
WINDMACHIN.NS,WINDMACHIN,Windsor Machines Limited,Industrials,Specialty Industrial Machinery,23669571584,INR,NSE,EQUITY,
WSI.NS,WSI,W.S. Industries (India) Limited,Industrials,Engineering & Construction,5521679360,INR,NSE,EQUITY,
YUKEN.NS,YUKEN,Yuken India Limited,Industrials,Specialty Industrial Machinery,11669507072,INR,NSE,EQUITY,
ZENTEC.NS,ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,122687913984,INR,NSE,EQUITY,
ZUARIIND.NS,ZUARIIND,Zuari Industries Limited,Industrials,Conglomerates,9640169472,INR,NSE,EQUITY,
